rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate
10,10,-5,OLD,20161681,미옥,2017-11-09,40626000,1.3,-71673200,-63.8,1838870864,5479,-9799,-64.1,230491,390,695,2017-11-15
1,1,0,OLD,20168221,저스티스 리그,2017-11-15,1283604500,42.4,37121900,3,2547066100,164133,10580,6.9,319779,1261,6761,2017-11-16
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,540060500,17.8,32155000,6.3,5936925998,75181,6576,9.6,746345,578,2098,2017-11-16
3,3,0,OLD,20168754,7호실,2017-11-15,375798200,12.4,-31974200,-7.8,830331600,52005,-3980,-7.1,114369,599,2792,2017-11-16
4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,232576400,7.7,-486300,-0.2,35796075931,31835,631,2,4424140,494,1424,2017-11-16
5,5,0,OLD,20172603,부라더,2017-11-02,127303900,4.2,-17392900,-12,10944953598,18401,-2030,-9.9,1381374,475,1097,2017-11-16
6,6,0,OLD,20172742,범죄도시,2017-10-03,80128300,2.6,-21699000,-21.3,55234526849,10618,-3098,-22.6,6748821,321,637,2017-11-16
7,7,0,NEW,20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,67408200,2.2,67408200,100,67408200,9271,9271,100,9271,167,366,2017-11-16
8,8,0,OLD,20179942,러빙 빈센트,2017-11-09,53278900,1.8,-361100,-0.7,657940600,7207,-183,-2.5,82829,126,226,2017-11-16
9,9,3,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,44965300,1.5,10407600,30.1,3418624600,6257,1682,36.8,429436,134,289,2017-11-16
10,10,-3,OLD,20175441,채비,2017-11-09,35936600,1.2,-13115700,-26.7,818749064,5862,-1599,-21.4,112318,165,214,2017-11-16
1,1,0,OLD,20168221,저스티스 리그,2017-11-15,1570217084,48.6,286612584,22.3,4117283184,183255,19122,11.7,503034,1308,6928,2017-11-17
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,486932416,15.1,-53128084,-9.8,6423858414,59283,-15898,-21.1,805628,640,2242,2017-11-17
3,3,0,OLD,20168754,7호실,2017-11-15,305605858,9.5,-70192342,-18.7,1135937458,38467,-13538,-26,152836,562,2605,2017-11-17
4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,249895558,7.7,17319158,7.4,36045971489,30287,-1548,-4.9,4454427,494,1435,2017-11-17
5,5,0,OLD,20172603,부라더,2017-11-02,124647300,3.9,-2656600,-2.1,11069600898,16518,-1883,-10.2,1397892,491,1086,2017-11-17
6,6,0,OLD,20172742,범죄도시,2017-10-03,119347600,3.7,39219300,48.9,55353874449,14038,3420,32.2,6762859,361,727,2017-11-17
7,7,1,OLD,20179942,러빙 빈센트,2017-11-09,67718100,2.1,14439200,27.1,725658700,8087,880,12.2,90916,140,261,2017-11-17
8,8,9,OLD,20165748,꾼,2017-11-22,68382000,2.1,59488000,668.9,283711500,7598,6464,570,33251,40,40,2017-11-17
9,9,1,OLD,20175441,채비,2017-11-09,32661000,1.0,-3275600,-9.1,851410064,4533,-1329,-22.7,116851,151,203,2017-11-17
10,10,-3,OLD,20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,29127900,0.9,-38280300,-56.8,96536100,3296,-5975,-64.4,12567,169,281,2017-11-17
1,1,0,OLD,20168221,저스티스 리그,2017-11-15,2989563865,48.2,1419346781,90.4,7106847049,347934,164679,89.9,850968,1260,7107,2017-11-18
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,1046135085,16.9,559202669,114.8,7469993499,126412,67129,113.2,932040,691,2863,2017-11-18
3,3,1,OLD,20175121,토르: 라그나로크,2017-10-25,603290656,9.7,353395098,141.4,36649262145,72424,42137,139.1,4526851,563,1624,2017-11-18
4,4,-1,OLD,20168754,7호실,2017-11-15,545121779,8.8,239515921,78.4,1681059237,65969,27502,71.5,218805,556,2527,2017-11-18
5,5,0,OLD,20172603,부라더,2017-11-02,227629400,3.7,102982100,82.6,11297230298,28393,11875,71.9,1426285,479,1057,2017-11-18
6,6,0,OLD,20172742,범죄도시,2017-10-03,228801000,3.7,109453400,91.7,55582675449,26516,12478,88.9,6789375,375,750,2017-11-18
7,7,0,OLD,20179942,러빙 빈센트,2017-11-09,128383200,2.1,60665100,89.6,854041900,15374,7287,90.1,106290,192,345,2017-11-18
8,8,13,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,55668100,0.9,51988800,1413,395596800,7338,6831,1347.3,51928,219,316,2017-11-18
9,9,0,OLD,20175441,채비,2017-11-09,50492800,0.8,17831800,54.6,901902864,6519,1986,43.8,123370,152,220,2017-11-18
10,10,1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,47722900,0.8,23486700,96.9,3490583700,5718,2750,92.7,438122,129,205,2017-11-18
1,1,0,OLD,20168221,저스티스 리그,2017-11-15,2479858800,46.9,-509705065,-17,9586705849,290944,-56990,-16.4,1141912,1237,6857,2017-11-19
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,883652700,16.7,-162482385,-15.5,8353646199,105849,-20563,-16.3,1037889,689,2796,2017-11-19
3,3,0,OLD,20175121,토르: 라그나로크,2017-10-25,546615100,10.3,-56675556,-9.4,37195877245,65541,-6883,-9.5,4592392,574,1632,2017-11-19
4,4,0,OLD,20168754,7호실,2017-11-15,428655200,8.1,-116466579,-21.4,2109714437,52302,-13667,-20.7,271107,520,2344,2017-11-19
5,5,0,OLD,20172603,부라더,2017-11-02,211669100,4.0,-15960300,-7,11508899398,26082,-2311,-8.1,1452367,482,1050,2017-11-19
6,6,0,OLD,20172742,범죄도시,2017-10-03,199479600,3.8,-29321400,-12.8,55782155049,22897,-3619,-13.6,6812272,381,742,2017-11-19
7,7,0,OLD,20179942,러빙 빈센트,2017-11-09,127662600,2.4,-720600,-0.6,981704500,15471,97,0.6,121761,201,366,2017-11-19
8,8,0,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,65446000,1.2,9777900,17.6,461042800,8556,1218,16.6,60484,227,330,2017-11-19
9,9,0,OLD,20175441,채비,2017-11-09,55632900,1.1,5140100,10.2,957535764,7134,615,9.4,130504,158,235,2017-11-19
10,10,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,47958300,0.9,235400,0.5,3538542000,5712,-6,-0.1,443834,129,207,2017-11-19
1,1,0,OLD,20168221,저스티스 리그,2017-11-15,563461300,38.7,-1916397500,-77.3,10150167149,72978,-217966,-74.9,1214890,1168,6119,2017-11-20
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,244530500,16.8,-639122200,-72.3,8598176699,32023,-73826,-69.7,1069912,575,2400,2017-11-20
3,3,0,OLD,20175121,토르: 라그나로크,2017-10-25,135642100,9.3,-410973000,-75.2,37331519345,18001,-47540,-72.5,4610393,491,1510,2017-11-20
4,4,0,OLD,20168754,7호실,2017-11-15,127421200,8.8,-301234000,-70.3,2237135637,17328,-34974,-66.9,288435,477,2116,2017-11-20
5,5,0,OLD,20172603,부라더,2017-11-02,68633700,4.7,-143035400,-67.6,11577533098,9816,-16266,-62.4,1462183,475,1048,2017-11-20
6,6,0,OLD,20172742,범죄도시,2017-10-03,72290500,5.0,-127189100,-63.8,55854445549,9677,-13220,-57.7,6821949,369,795,2017-11-20
7,7,0,OLD,20179942,러빙 빈센트,2017-11-09,53884200,3.7,-73778400,-57.8,1035588700,7200,-8271,-53.5,128961,178,372,2017-11-20
8,8,1,OLD,20175441,채비,2017-11-09,25284800,1.7,-30348100,-54.6,982820564,3752,-3382,-47.4,134256,169,267,2017-11-20
9,9,0,NEW,20165748,꾼,2017-11-22,25232000,1.7,25232000,100,308943500,3154,3154,100,36405,11,11,2017-11-20
10,10,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,13295200,0.9,-34663100,-72.3,3551837200,1723,-3989,-69.8,445557,116,198,2017-11-20
1,1,0,OLD,20168221,저스티스 리그,2017-11-15,471091800,35.0,-92369500,-16.4,10621258949,60926,-12052,-16.5,1275816,1174,5901,2017-11-21
2,2,0,OLD,20174622,해피 데스데이,2017-11-08,213725800,15.9,-30804700,-12.6,8811902499,27967,-4056,-12.7,1097879,582,2360,2017-11-21
3,3,1,OLD,20168754,7호실,2017-11-15,126949500,9.4,-471700,-0.4,2364085137,17260,-68,-0.4,305695,480,2080,2017-11-21
4,4,-1,OLD,20175121,토르: 라그나로크,2017-10-25,115776500,8.6,-19865600,-14.6,37447295845,15323,-2678,-14.9,4625716,495,1483,2017-11-21
5,5,0,OLD,20172603,부라더,2017-11-02,67691400,5.0,-942300,-1.4,11645224498,9856,40,0.4,1472039,487,1037,2017-11-21
6,6,0,OLD,20172742,범죄도시,2017-10-03,63695700,4.7,-8594800,-11.9,55918141249,8436,-1241,-12.8,6830385,362,777,2017-11-21
7,7,0,OLD,20179942,러빙 빈센트,2017-11-09,59951400,4.5,6067200,11.3,1095540100,8072,872,12.1,137033,187,382,2017-11-21
8,8,0,OLD,20175441,채비,2017-11-09,29159500,2.2,3874700,15.3,1011980064,4490,738,19.7,138746,187,293,2017-11-21
9,9,0,OLD,20165748,꾼,2017-11-22,24678800,1.8,-553200,-2.2,333622300,2334,-820,-26,38739,23,23,2017-11-21
10,10,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,13615600,1.0,320400,2.4,3565452800,1780,57,3.3,447337,120,200,2017-11-21
1,1,8,OLD,20165748,꾼,2017-11-22,1564888600,62.1,1540209800,6241,1898510900,213172,210838,9033.3,251911,1195,6295,2017-11-22
2,2,-1,OLD,20168221,저스티스 리그,2017-11-15,334680800,13.3,-136411000,-29,10955939749,44903,-16023,-26.3,1320719,730,3354,2017-11-22
3,3,-1,OLD,20174622,해피 데스데이,2017-11-08,215254300,8.5,1528500,0.7,9027156799,29475,1508,5.4,1127354,513,1921,2017-11-22
4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,93138500,3.7,-22638000,-19.6,37540434345,12529,-2794,-18.2,4638245,423,1048,2017-11-22
5,5,2,OLD,20179942,러빙 빈센트,2017-11-09,57790000,2.3,-2161400,-3.6,1153330100,7660,-412,-5.1,144693,170,351,2017-11-22
6,6,-3,OLD,20168754,7호실,2017-11-15,34396400,1.4,-92553100,-72.9,2398481537,4722,-12538,-72.6,310417,338,831,2017-11-22
7,7,-1,OLD,20172742,범죄도시,2017-10-03,33320000,1.3,-30375700,-47.7,55951461249,4509,-3927,-46.6,6834894,246,474,2017-11-22
8,8,0,OLD,20175441,채비,2017-11-09,25292000,1.0,-3867500,-13.3,1037272064,3890,-600,-13.4,142636,120,206,2017-11-22
9,9,15,OLD,20174222,키드냅,2017-11-22,26200800,1.0,23110600,747.9,36401500,3615,3133,650,4977,153,675,2017-11-22
10,10,-5,OLD,20172603,부라더,2017-11-02,20374600,0.8,-47316800,-69.9,11665599098,3050,-6806,-69.1,1475089,240,429,2017-11-22
1,1,0,OLD,20165748,꾼,2017-11-22,1641943500,60.2,77054900,4.9,3540454400,224945,11773,5.5,476856,1210,6393,2017-11-23
2,2,0,OLD,20168221,저스티스 리그,2017-11-15,311497400,11.4,-23183400,-6.9,11267437149,42378,-2525,-5.6,1363097,718,3099,2017-11-23
3,3,0,OLD,20174622,해피 데스데이,2017-11-08,232742100,8.5,17487800,8.1,9259898899,32324,2849,9.7,1159678,515,1912,2017-11-23
4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,111034200,4.1,17895700,19.2,37651468545,15417,2888,23.1,4653662,422,929,2017-11-23
5,5,0,OLD,20179942,러빙 빈센트,2017-11-09,58030000,2.1,240000,0.4,1211360100,7821,161,2.1,152514,164,332,2017-11-23
6,6,100,OLD,20173903,역모-반란의 시대,2017-11-23,40740400,1.5,40607400,30531.9,57603400,5727,5711,35693.8,8041,349,777,2017-11-23
7,7,-1,OLD,20168754,7호실,2017-11-15,35205300,1.3,808900,2.4,2433686837,4871,149,3.2,315288,295,712,2017-11-23
8,8,0,OLD,20175441,채비,2017-11-09,25046500,0.9,-245500,-1,1062318564,4039,149,3.8,146675,103,160,2017-11-23
9,9,6,OLD,20174778,하이큐!! 재능과 센스,2017-11-15,26599500,1.0,22250500,511.6,141673500,3935,3285,505.4,20167,78,120,2017-11-23
10,10,-3,OLD,20172742,범죄도시,2017-10-03,26522700,1.0,-6797300,-20.4,55977983949,3568,-941,-20.9,6838462,204,321,2017-11-23
1,1,0,OLD,20165748,꾼,2017-11-22,2115161898,62.4,473218398,28.8,5655616298,263452,38507,17.1,740308,1253,6666,2017-11-24
2,2,0,OLD,20168221,저스티스 리그,2017-11-15,410121873,12.1,98624473,31.7,11677559022,49980,7602,17.9,1413077,730,3169,2017-11-24
3,3,0,OLD,20174622,해피 데스데이,2017-11-08,270818279,8.0,38076179,16.4,9530717178,34324,2000,6.2,1194002,518,1883,2017-11-24
4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,155367200,4.6,44333000,39.9,37806835745,19514,4097,26.6,4673176,429,949,2017-11-24
5,5,0,OLD,20179942,러빙 빈센트,2017-11-09,86619000,2.6,28589000,49.3,1297979100,10271,2450,31.3,162785,183,373,2017-11-24
6,6,4,OLD,20172742,범죄도시,2017-10-03,44927500,1.3,18404800,69.4,56022911449,5297,1729,48.5,6843759,227,372,2017-11-24
7,7,0,OLD,20168754,7호실,2017-11-15,39223052,1.2,4017752,11.4,2472909889,5193,322,6.6,320481,294,641,2017-11-24
8,8,-2,OLD,20173903,역모-반란의 시대,2017-11-23,39535200,1.2,-1205200,-3,97138600,5001,-726,-12.7,13042,355,763,2017-11-24
9,9,2,OLD,20174222,키드냅,2017-11-22,31366700,0.9,6079700,24,93055200,3926,417,11.9,12412,152,583,2017-11-24
10,10,-2,OLD,20175441,채비,2017-11-09,22989900,0.7,-2056600,-8.2,1085308464,3717,-322,-8,150392,108,164,2017-11-24
1,1,0,OLD,20165748,꾼,2017-11-22,3913018050,61.1,1797856152,85,9568634348,474990,211538,80.3,1215298,1314,7329,2017-11-25
2,2,0,OLD,20168221,저스티스 리그,2017-11-15,903206473,14.1,493084600,120.2,12580765495,109039,59059,118.2,1522116,747,3255,2017-11-25
3,3,0,OLD,20174622,해피 데스데이,2017-11-08,485719377,7.6,214901098,79.4,10016436555,59581,25257,73.6,1253583,543,2087,2017-11-25
4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,325839000,5.1,170471800,109.7,38132674745,39962,20448,104.8,4713138,480,1067,2017-11-25
5,5,0,OLD,20179942,러빙 빈센트,2017-11-09,159910400,2.5,73291400,84.6,1457889500,18922,8651,84.2,181707,202,444,2017-11-25
6,6,7,OLD,20175223,래빗 스쿨,2017-11-23,91099200,1.4,80657200,772.4,132636200,12343,10785,692.2,18264,302,443,2017-11-25
7,7,-1,OLD,20172742,범죄도시,2017-10-03,79149400,1.2,34221900,76.2,56102060849,9109,3812,72,6852868,213,358,2017-11-25
8,8,7,OLD,20175288,피터와 모글리의 크리스마스 어드벤처,2017-11-23,61611800,1.0,53602300,669.2,81131800,8244,6913,519.4,11189,250,353,2017-11-25
9,9,-2,OLD,20168754,7호실,2017-11-15,50888850,0.8,11665798,29.7,2523798739,6414,1221,23.5,326895,301,555,2017-11-25
10,10,-1,OLD,20174222,키드냅,2017-11-22,40637900,0.6,9271200,29.6,133693100,4893,967,24.6,17305,167,501,2017-11-25
1,1,0,OLD,20165748,꾼,2017-11-22,3916372500,62.5,3354450,0.1,13485006848,473846,-1144,-0.2,1689144,1294,7208,2017-11-26
2,2,0,OLD,20168221,저스티스 리그,2017-11-15,816339700,13.0,-86866773,-9.6,13397105195,99253,-9786,-9,1621369,727,3146,2017-11-26
3,3,0,OLD,20174622,해피 데스데이,2017-11-08,421820600,6.7,-63898777,-13.2,10438257155,52144,-7437,-12.5,1305727,536,1986,2017-11-26
4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,320968650,5.1,-4870350,-1.5,38453643395,39538,-424,-1.1,4752676,484,1075,2017-11-26
5,5,0,OLD,20179942,러빙 빈센트,2017-11-09,163780900,2.6,3870500,2.4,1621670400,19604,682,3.6,201311,199,461,2017-11-26
6,6,0,OLD,20175223,래빗 스쿨,2017-11-23,119778400,1.9,28679200,31.5,252414600,15758,3415,27.7,34022,314,462,2017-11-26
7,7,1,OLD,20175288,피터와 모글리의 크리스마스 어드벤처,2017-11-23,70395700,1.1,8783900,14.3,151527500,9298,1054,12.8,20487,247,350,2017-11-26
8,8,-1,OLD,20172742,범죄도시,2017-10-03,77730000,1.2,-1419400,-1.8,56179790849,9042,-67,-0.7,6861910,212,341,2017-11-26
9,9,0,OLD,20168754,7호실,2017-11-15,58117900,0.9,7229050,14.2,2581916639,7325,911,14.2,334220,291,543,2017-11-26
10,10,0,OLD,20174222,키드냅,2017-11-22,38388100,0.6,-2249800,-5.5,172081200,4615,-278,-5.7,21920,156,444,2017-11-26
1,1,0,OLD,20165748,꾼,2017-11-22,1174266500,63.5,-2742106000,-70,14659273348,159897,-313949,-66.3,1849041,1249,6743,2017-11-27
2,2,0,OLD,20168221,저스티스 리그,2017-11-15,174189100,9.4,-642150600,-78.7,13571294295,23350,-75903,-76.5,1644719,656,2792,2017-11-27
3,3,0,OLD,20174622,해피 데스데이,2017-11-08,119996700,6.5,-301823900,-71.6,10558253855,16420,-35724,-68.5,1322147,485,1720,2017-11-27
4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,89952000,4.9,-231016650,-72,38543595395,12285,-27253,-68.9,4764961,428,1003,2017-11-27
5,5,0,OLD,20179942,러빙 빈센트,2017-11-09,69925900,3.8,-93855000,-57.3,1691596300,9311,-10293,-52.5,210622,197,495,2017-11-27
6,6,2,OLD,20172742,범죄도시,2017-10-03,33307500,1.8,-44422500,-57.1,56213098349,4419,-4623,-51.1,6866329,231,390,2017-11-27
7,7,2,OLD,20168754,7호실,2017-11-15,31679400,1.7,-26438500,-45.5,2613596039,4196,-3129,-42.7,338416,282,516,2017-11-27
8,8,3,OLD,20173903,역모-반란의 시대,2017-11-23,15386000,0.8,-17239900,-52.8,178739800,2294,-1981,-46.3,23951,291,556,2017-11-27
9,9,1,OLD,20174222,키드냅,2017-11-22,14504000,0.8,-23884100,-62.2,186585200,2059,-2556,-55.4,23979,147,413,2017-11-27
10,10,0,NEW,20173581,기억의 밤,2017-11-29,8760000,0.5,8760000,100,27424000,1752,1752,100,4903,6,7,2017-11-27
1,1,0,OLD,20165748,꾼,2017-11-22,1085874200,60.8,-88392300,-7.5,15745147548,149371,-10526,-6.6,1998412,1275,6715,2017-11-28
2,2,0,OLD,20168221,저스티스 리그,2017-11-15,167066900,9.4,-7122200,-4.1,13738361195,22695,-655,-2.8,1667414,676,2755,2017-11-28
3,3,0,OLD,20174622,해피 데스데이,2017-11-08,110015500,6.2,-9981200,-8.3,10668269355,15072,-1348,-8.2,1337219,488,1648,2017-11-28
4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,81682700,4.6,-8269300,-9.2,38625278095,11189,-1096,-8.9,4776150,428,989,2017-11-28
5,5,0,OLD,20179942,러빙 빈센트,2017-11-09,72393200,4.1,2467300,3.5,1763989500,9825,514,5.5,220447,210,502,2017-11-28
6,6,0,OLD,20172742,범죄도시,2017-10-03,35610000,2.0,2302500,6.9,56248708349,4756,337,7.6,6871085,235,393,2017-11-28
7,7,0,OLD,20168754,7호실,2017-11-15,22343400,1.3,-9336000,-29.5,2635939439,3210,-986,-23.5,341626,280,505,2017-11-28
8,8,0,OLD,20173903,역모-반란의 시대,2017-11-23,18903500,1.1,3517500,22.9,197643300,2910,616,26.9,26861,299,570,2017-11-28
9,9,1,OLD,20173581,기억의 밤,2017-11-29,15529300,0.9,6769300,77.3,42953300,2233,481,27.5,7136,23,23,2017-11-28
10,10,1,OLD,20175441,채비,2017-11-09,13903000,0.8,3502000,33.7,1159336164,2204,586,36.2,160647,100,167,2017-11-28
1,1,0,OLD,20165748,꾼,2017-11-22,1175320600,37.3,89446400,8.2,16920468148,201523,52152,34.9,2199935,1008,4614,2017-11-29
2,2,7,OLD,20173581,기억의 밤,2017-11-29,561258200,17.8,545728900,3514.2,604211500,97245,95012,4254.9,104381,704,3266,2017-11-29
3,3,0,NEW,20178581,오리엔트 특급 살인,2017-11-29,556848900,17.7,556848900,100,566087900,94340,94340,100,95441,629,2485,2017-11-29
4,4,19,OLD,20161762,반드시 잡는다,2017-11-29,355845700,11.3,350778700,6922.8,416670700,59907,59344,10540.7,67174,557,2591,2017-11-29
5,5,-3,OLD,20168221,저스티스 리그,2017-11-15,125437500,4.0,-41629400,-24.9,13863798695,20511,-2184,-9.6,1687925,464,1195,2017-11-29
6,6,0,NEW,20040695,이프 온리,2004-10-29,80563500,2.6,80563500,100,5603442500,14260,14260,100,873890,159,603,2017-11-29
7,7,-2,OLD,20179942,러빙 빈센트,2017-11-09,65694400,2.1,-6698800,-9.3,1829683900,10673,848,8.6,231120,167,383,2017-11-29
8,8,-5,OLD,20174622,해피 데스데이,2017-11-08,52042700,1.7,-57972800,-52.7,10720312055,8752,-6320,-41.9,1345971,289,598,2017-11-29
9,9,-5,OLD,20175121,토르: 라그나로크,2017-10-25,42396300,1.3,-39286400,-48.1,38667674395,6856,-4333,-38.7,4783006,225,370,2017-11-29
10,10,0,OLD,20175441,채비,2017-11-09,10630000,0.3,-3273000,-23.5,1169966164,2035,-169,-7.7,162682,49,63,2017-11-29
1,1,0,OLD,20165748,꾼,2017-11-22,898433200,35.0,-276887400,-23.6,17818901348,124399,-77124,-38.3,2324334,944,4456,2017-11-30
2,2,0,OLD,20173581,기억의 밤,2017-11-29,502241400,19.6,-59016800,-10.5,1106452900,69328,-27917,-28.7,173709,714,3291,2017-11-30
3,3,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,441016400,17.2,-115832500,-20.8,1007104300,60764,-33576,-35.6,156205,649,2625,2017-11-30
4,4,0,OLD,20161762,반드시 잡는다,2017-11-29,264702100,10.3,-91143600,-25.6,681372800,37426,-22481,-37.5,104600,554,2489,2017-11-30
5,5,0,OLD,20168221,저스티스 리그,2017-11-15,76947500,3.0,-48490000,-38.7,13940746195,10825,-9686,-47.2,1698750,423,914,2017-11-30
6,6,0,OLD,20040695,이프 온리,2004-10-29,65496300,2.6,-15067200,-18.7,5668938800,8896,-5364,-37.6,882786,157,610,2017-11-30
7,7,0,OLD,20179942,러빙 빈센트,2017-11-09,60549000,2.4,-5145400,-7.8,1890232900,8293,-2380,-22.3,239413,171,360,2017-11-30
8,8,1,OLD,20175121,토르: 라그나로크,2017-10-25,46631800,1.8,4235500,10,38714306195,6507,-349,-5.1,4789513,227,359,2017-11-30
9,9,-1,OLD,20174622,해피 데스데이,2017-11-08,36582000,1.4,-15460700,-29.7,10756894055,5033,-3719,-42.5,1351004,269,522,2017-11-30
10,10,21,OLD,20174778,하이큐!! 재능과 센스,2017-11-15,17212000,0.7,15499000,904.8,202919500,2530,2263,847.6,28736,45,65,2017-11-30
